Term,Tf,Df,Idf,c-TF-IDF
bully,0.06430214056971342,1,6.181783550292085,0.39750191482242375
cold,0.06430214056971342,1,6.181783550292085,0.39750191482242375
youtube,0.06430214056971342,1,6.181783550292085,0.39750191482242375
merkt,0.06198799862188231,1,6.181783550292085,0.3831963901962805
misstrauen,0.06198799862188231,1,6.181783550292085,0.3831963901962805
zb,0.06198799862188231,1,6.181783550292085,0.3831963901962805
begriff,0.06198799862188231,1,6.181783550292085,0.3831963901962805
stunden,0.06198799862188231,1,6.181783550292085,0.3831963901962805
passieren,0.06198799862188231,1,6.181783550292085,0.3831963901962805
freeplaymodell,0.06198799862188231,1,6.181783550292085,0.3831963901962805
verschlechtert,0.06198799862188231,1,6.181783550292085,0.3831963901962805
verkauft,0.06198799862188231,1,6.181783550292085,0.3831963901962805
freeplay,0.06198799862188231,1,6.181783550292085,0.3831963901962805
modell,0.06198799862188231,1,6.181783550292085,0.3831963901962805
vergangenheit,0.06198799862188231,1,6.181783550292085,0.3831963901962805
erklren,0.06198799862188231,1,6.181783550292085,0.3831963901962805
punkt,0.06198799862188231,1,6.181783550292085,0.3831963901962805
fpspielen,0.06198799862188231,1,6.181783550292085,0.3831963901962805
angefangen,0.06198799862188231,1,6.181783550292085,0.3831963901962805
tun,0.06198799862188231,1,6.181783550292085,0.3831963901962805
halten,0.06198799862188231,1,6.181783550292085,0.3831963901962805
auszugeben,0.06198799862188231,1,6.181783550292085,0.3831963901962805
genge,0.06198799862188231,1,6.181783550292085,0.3831963901962805
vor,0.06198799862188231,1,6.181783550292085,0.3831963901962805
vorsticht,0.06198799862188231,1,6.181783550292085,0.3831963901962805
muss,0.06198799862188231,1,6.181783550292085,0.3831963901962805
immen,0.06198799862188231,1,6.181783550292085,0.3831963901962805
genung,0.06198799862188231,1,6.181783550292085,0.3831963901962805
kann,0.06198799862188231,1,6.181783550292085,0.3831963901962805
gibt,0.06198799862188231,1,6.181783550292085,0.3831963901962805
denke,0.06198799862188231,1,6.181783550292085,0.3831963901962805
denn,0.06198799862188231,1,6.181783550292085,0.3831963901962805
der,0.06198799862188231,1,6.181783550292085,0.3831963901962805
warum,0.06198799862188231,1,6.181783550292085,0.3831963901962805
glaube,0.06198799862188231,1,6.181783550292085,0.3831963901962805
dieses,0.06198799862188231,1,6.181783550292085,0.3831963901962805
knnte,0.06198799862188231,1,6.181783550292085,0.3831963901962805
kommen,0.06198799862188231,1,6.181783550292085,0.3831963901962805
kommt,0.06198799862188231,1,6.181783550292085,0.3831963901962805
durch,0.06198799862188231,1,6.181783550292085,0.3831963901962805
anzumerken,0.06198799862188231,1,6.181783550292085,0.3831963901962805
vollpreistitel,0.06198799862188231,1,6.181783550292085,0.3831963901962805
wieder,0.06198799862188231,1,6.181783550292085,0.3831963901962805
mehr,0.06198799862188231,1,6.181783550292085,0.3831963901962805
aufhre,0.06198799862188231,1,6.181783550292085,0.3831963901962805
probleme,0.06198799862188231,1,6.181783550292085,0.3831963901962805
gab,0.06198799862188231,1,6.181783550292085,0.3831963901962805
bereit,0.06198799862188231,1,6.181783550292085,0.3831963901962805
wenn,0.06198799862188231,1,6.181783550292085,0.3831963901962805
weiter,0.06198799862188231,1,6.181783550292085,0.3831963901962805
schtig,0.06198799862188231,1,6.181783550292085,0.3831963901962805
einfach,0.06198799862188231,1,6.181783550292085,0.3831963901962805
einen,0.06198799862188231,1,6.181783550292085,0.3831963901962805
eher,0.06198799862188231,1,6.181783550292085,0.3831963901962805
irgendwann,0.06198799862188231,1,6.181783550292085,0.3831963901962805
habe,0.06198799862188231,1,6.181783550292085,0.3831963901962805
auch,0.06198799862188231,1,6.181783550292085,0.3831963901962805
macht,0.06198799862188231,1,6.181783550292085,0.3831963901962805
auslosen,0.06198799862188231,1,6.181783550292085,0.3831963901962805
century,0.05876395733602615,1,6.181783550292085,0.36326606480991236
yield,0.05876395733602615,1,6.181783550292085,0.36326606480991236
titus,0.05876395733602615,1,6.181783550292085,0.36326606480991236
rhythm,0.05876395733602615,1,6.181783550292085,0.36326606480991236
variation,0.05876395733602615,1,6.181783550292085,0.36326606480991236
notch,0.05876395733602615,1,6.181783550292085,0.36326606480991236
source,0.05876395733602615,1,6.181783550292085,0.36326606480991236
stomping,0.05876395733602615,1,6.181783550292085,0.36326606480991236
sti,0.05876395733602615,1,6.181783550292085,0.36326606480991236
requisition,0.05876395733602615,1,6.181783550292085,0.36326606480991236
bitter,0.05876395733602615,1,6.181783550292085,0.36326606480991236
bow,0.05876395733602615,1,6.181783550292085,0.36326606480991236
outlet,0.05876395733602615,1,6.181783550292085,0.36326606480991236
grindy,0.05876395733602615,1,6.181783550292085,0.36326606480991236
standout,0.05876395733602615,1,6.181783550292085,0.36326606480991236
mundane,0.05876395733602615,1,6.181783550292085,0.36326606480991236
surgery,0.05876395733602615,1,6.181783550292085,0.36326606480991236
opportunity,0.05876395733602615,1,6.181783550292085,0.36326606480991236
inclusion,0.05876395733602615,1,6.181783550292085,0.36326606480991236
anticipated,0.05876395733602615,1,6.181783550292085,0.36326606480991236
ugly,0.05876395733602615,1,6.181783550292085,0.36326606480991236
conjunction,0.05876395733602615,1,6.181783550292085,0.36326606480991236
invasion,0.05876395733602615,1,6.181783550292085,0.36326606480991236
appearance,0.05876395733602615,1,6.181783550292085,0.36326606480991236
expediate,0.05876395733602615,1,6.181783550292085,0.36326606480991236
explosive,0.05876395733602615,1,6.181783550292085,0.36326606480991236
perspective,0.05876395733602615,1,6.181783550292085,0.36326606480991236
selfimpose,0.05876395733602615,1,6.181783550292085,0.36326606480991236
primaris,0.05876395733602615,1,6.181783550292085,0.36326606480991236
rubicon,0.05876395733602615,1,6.181783550292085,0.36326606480991236
deathwatch,0.05876395733602615,1,6.181783550292085,0.36326606480991236
tituss,0.05876395733602615,1,6.181783550292085,0.36326606480991236
impervious,0.05876395733602615,1,6.181783550292085,0.36326606480991236
astarte,0.05876395733602615,1,6.181783550292085,0.36326606480991236
rear,0.05876395733602615,1,6.181783550292085,0.36326606480991236
fanatic,0.05876395733602615,1,6.181783550292085,0.36326606480991236
romp,0.05876395733602615,1,6.181783550292085,0.36326606480991236
setup,0.05876395733602615,1,6.181783550292085,0.36326606480991236
shoe,0.05876395733602615,1,6.181783550292085,0.36326606480991236
conscious,0.05876395733602615,1,6.181783550292085,0.36326606480991236
cliffhanger,0.05876395733602615,1,6.181783550292085,0.36326606480991236
attach,0.0568063167066197,1,6.181783550292085,0.35116435416966413
audacity,0.0568063167066197,1,6.181783550292085,0.35116435416966413
antagonist,0.0568063167066197,1,6.181783550292085,0.35116435416966413
lifestyle,0.0568063167066197,1,6.181783550292085,0.35116435416966413
openly,0.0568063167066197,1,6.181783550292085,0.35116435416966413
jail,0.0568063167066197,1,6.181783550292085,0.35116435416966413
worldwide,0.0568063167066197,1,6.181783550292085,0.35116435416966413
lie,0.0568063167066197,1,6.181783550292085,0.35116435416966413
french,0.0568063167066197,1,6.181783550292085,0.35116435416966413
brave,0.0568063167066197,1,6.181783550292085,0.35116435416966413
attract,0.0568063167066197,1,6.181783550292085,0.35116435416966413
stereotype,0.0568063167066197,1,6.181783550292085,0.35116435416966413
spoiler,0.0568063167066197,1,6.181783550292085,0.35116435416966413
journalist,0.0568063167066197,1,6.181783550292085,0.35116435416966413
cynical,0.0568063167066197,1,6.181783550292085,0.35116435416966413
leftwe,0.0568063167066197,1,6.181783550292085,0.35116435416966413
repulsive,0.0568063167066197,1,6.181783550292085,0.35116435416966413
nudist,0.0568063167066197,1,6.181783550292085,0.35116435416966413
normalize,0.0568063167066197,1,6.181783550292085,0.35116435416966413
religious,0.0568063167066197,1,6.181783550292085,0.35116435416966413
forgettable,0.0568063167066197,1,6.181783550292085,0.35116435416966413
procrastinate,0.0568063167066197,1,6.181783550292085,0.35116435416966413
rightwing,0.0568063167066197,1,6.181783550292085,0.35116435416966413
fortune,0.0568063167066197,1,6.181783550292085,0.35116435416966413
hillbilly,0.0568063167066197,1,6.181783550292085,0.35116435416966413
rich,0.0568063167066197,1,6.181783550292085,0.35116435416966413
extreme,0.0568063167066197,1,6.181783550292085,0.35116435416966413
comment,0.0568063167066197,1,6.181783550292085,0.35116435416966413
commentary,0.0568063167066197,1,6.181783550292085,0.35116435416966413
minority,0.0568063167066197,1,6.181783550292085,0.35116435416966413
parent,0.0568063167066197,1,6.181783550292085,0.35116435416966413
pride,0.0568063167066197,1,6.181783550292085,0.35116435416966413
hippie,0.0568063167066197,1,6.181783550292085,0.35116435416966413
american,0.0568063167066197,1,6.181783550292085,0.35116435416966413
church,0.0568063167066197,1,6.181783550292085,0.35116435416966413
patriot,0.0568063167066197,1,6.181783550292085,0.35116435416966413
hypocritical,0.0568063167066197,1,6.181783550292085,0.35116435416966413
relationship,0.0568063167066197,1,6.181783550292085,0.35116435416966413
podemos,0.055830123229076434,1,6.181783550292085,0.34512973738828473
abertura,0.055830123229076434,1,6.181783550292085,0.34512973738828473
pois,0.055830123229076434,1,6.181783550292085,0.34512973738828473
primeiro,0.055830123229076434,1,6.181783550292085,0.34512973738828473
quando,0.055830123229076434,1,6.181783550292085,0.34512973738828473
pela,0.055830123229076434,1,6.181783550292085,0.34512973738828473
provavelmente,0.055830123229076434,1,6.181783550292085,0.34512973738828473
arrependo,0.055830123229076434,1,6.181783550292085,0.34512973738828473
pelo,0.055830123229076434,1,6.181783550292085,0.34512973738828473
outros,0.055830123229076434,1,6.181783550292085,0.34512973738828473
passa,0.055830123229076434,1,6.181783550292085,0.34512973738828473
aproximar,0.055830123229076434,1,6.181783550292085,0.34512973738828473
pra,0.055830123229076434,1,6.181783550292085,0.34512973738828473
pouco,0.055830123229076434,1,6.181783550292085,0.34512973738828473
animao,0.055830123229076434,1,6.181783550292085,0.34512973738828473
anos,0.055830123229076434,1,6.181783550292085,0.34512973738828473
batalha,0.055830123229076434,1,6.181783550292085,0.34512973738828473
meio,0.055830123229076434,1,6.181783550292085,0.34512973738828473
boa,0.055830123229076434,1,6.181783550292085,0.34512973738828473
travada,0.055830123229076434,1,6.181783550292085,0.34512973738828473
destaque,0.055830123229076434,1,6.181783550292085,0.34512973738828473
desprovidas,0.055830123229076434,1,6.181783550292085,0.34512973738828473
infantil,0.055830123229076434,1,6.181783550292085,0.34512973738828473
serem,0.055830123229076434,1,6.181783550292085,0.34512973738828473
incrvel,0.055830123229076434,1,6.181783550292085,0.34512973738828473
ser,0.055830123229076434,1,6.181783550292085,0.34512973738828473
semi,0.055830123229076434,1,6.181783550292085,0.34512973738828473
dane,0.055830123229076434,1,6.181783550292085,0.34512973738828473
fapar,0.055830123229076434,1,6.181783550292085,0.34512973738828473
considerado,0.055830123229076434,1,6.181783550292085,0.34512973738828473
fariam,0.055830123229076434,1,6.181783550292085,0.34512973738828473
mais,0.055830123229076434,1,6.181783550292085,0.34512973738828473
trilha,0.055830123229076434,1,6.181783550292085,0.34512973738828473
mechas,0.055830123229076434,1,6.181783550292085,0.34512973738828473
contra,0.055830123229076434,1,6.181783550292085,0.34512973738828473
conter,0.055830123229076434,1,6.181783550292085,0.34512973738828473
turno,0.055830123229076434,1,6.181783550292085,0.34512973738828473
homem,0.055830123229076434,1,6.181783550292085,0.34512973738828473
todos,0.055830123229076434,1,6.181783550292085,0.34512973738828473
lado,0.055830123229076434,1,6.181783550292085,0.34512973738828473
disso,0.055830123229076434,1,6.181783550292085,0.34512973738828473
distanciar,0.055830123229076434,1,6.181783550292085,0.34512973738828473
tanta,0.055830123229076434,1,6.181783550292085,0.34512973738828473
situao,0.055830123229076434,1,6.181783550292085,0.34512973738828473
energia,0.055830123229076434,1,6.181783550292085,0.34512973738828473
especial,0.055830123229076434,1,6.181783550292085,0.34512973738828473
embora,0.055830123229076434,1,6.181783550292085,0.34512973738828473
tem,0.055830123229076434,1,6.181783550292085,0.34512973738828473
essa,0.055830123229076434,1,6.181783550292085,0.34512973738828473
ele,0.055830123229076434,1,6.181783550292085,0.34512973738828473
tenha,0.055830123229076434,1,6.181783550292085,0.34512973738828473
inveja,0.055830123229076434,1,6.181783550292085,0.34512973738828473
est,0.055830123229076434,1,6.181783550292085,0.34512973738828473
exceto,0.055830123229076434,1,6.181783550292085,0.34512973738828473
dura,0.055830123229076434,1,6.181783550292085,0.34512973738828473
jogo,0.055830123229076434,1,6.181783550292085,0.34512973738828473
jogos,0.055830123229076434,1,6.181783550292085,0.34512973738828473
joguei,0.055830123229076434,1,6.181783550292085,0.34512973738828473
divertir,0.055830123229076434,1,6.181783550292085,0.34512973738828473
consigo,0.055830123229076434,1,6.181783550292085,0.34512973738828473
conta,0.055830123229076434,1,6.181783550292085,0.34512973738828473
conseguir,0.055830123229076434,1,6.181783550292085,0.34512973738828473
vert,0.055830123229076434,1,6.181783550292085,0.34512973738828473
sonora,0.055830123229076434,1,6.181783550292085,0.34512973738828473
muito,0.055830123229076434,1,6.181783550292085,0.34512973738828473
musou,0.055830123229076434,1,6.181783550292085,0.34512973738828473
nem,0.055830123229076434,1,6.181783550292085,0.34512973738828473
ngulo,0.055830123229076434,1,6.181783550292085,0.34512973738828473
cara,0.055830123229076434,1,6.181783550292085,0.34512973738828473
ver,0.055830123229076434,1,6.181783550292085,0.34512973738828473
nua,0.055830123229076434,1,6.181783550292085,0.34512973738828473
vertsama,0.055830123229076434,1,6.181783550292085,0.34512973738828473
classificar,0.055830123229076434,1,6.181783550292085,0.34512973738828473
girassis,0.055830123229076434,1,6.181783550292085,0.34512973738828473
vida,0.055830123229076434,1,6.181783550292085,0.34512973738828473
reprovao,0.055830123229076434,1,6.181783550292085,0.34512973738828473
vontade,0.055830123229076434,1,6.181783550292085,0.34512973738828473
vou,0.055830123229076434,1,6.181783550292085,0.34512973738828473
waifus,0.055830123229076434,1,6.181783550292085,0.34512973738828473
bonitinhos,0.055830123229076434,1,6.181783550292085,0.34512973738828473
olhar,0.055830123229076434,1,6.181783550292085,0.34512973738828473
gundam,0.055830123229076434,1,6.181783550292085,0.34512973738828473
msica,0.055830123229076434,1,6.181783550292085,0.34512973738828473
fracassado,0.055830123229076434,1,6.181783550292085,0.34512973738828473
franquia,0.055830123229076434,1,6.181783550292085,0.34512973738828473
meu,0.055830123229076434,1,6.181783550292085,0.34512973738828473
sabem,0.055830123229076434,1,6.181783550292085,0.34512973738828473
suas,0.055830123229076434,1,6.181783550292085,0.34512973738828473
sua,0.055830123229076434,1,6.181783550292085,0.34512973738828473
garotinha,0.055830123229076434,1,6.181783550292085,0.34512973738828473
combate,0.055830123229076434,1,6.181783550292085,0.34512973738828473
eree,0.055830123229076434,1,6.181783550292085,0.34512973738828473
